NAME,B17001_002E,B17001_001E,B03002_003E,B03002_004E,B03002_012E,B25044_003E,B25044_010E,B25044_001E,state,county,tract,poverty_rate,no_vehicle_rate,pct_black,pct_hispanic
Census Tract 305.04; El Dorado County; California,118.0,2753.0,2208.0,1.0,343.0,0.0,0.0,1161.0,06,El Dorado,030504,4.3,0.0,0.0,12.5
Census Tract 305.06; El Dorado County; California,72.0,1043.0,906.0,0.0,21.0,0.0,0.0,362.0,06,El Dorado,030506,6.9,0.0,0.0,2.0
Census Tract 305.07; El Dorado County; California,119.0,1649.0,1256.0,11.0,236.0,6.0,0.0,627.0,06,El Dorado,030507,7.2,1.0,0.7,14.3
Census Tract 306.01; El Dorado County; California,400.0,5319.0,4555.0,97.0,405.0,17.0,17.0,2209.0,06,El Dorado,030601,7.5,1.5,1.8,7.6
Census Tract 306.03; El Dorado County; California,419.0,3651.0,2998.0,25.0,329.0,28.0,33.0,1456.0,06,El Dorado,030603,11.5,4.2,0.7,9.0
Census Tract 306.04; El Dorado County; California,182.0,918.0,826.0,0.0,75.0,5.0,0.0,443.0,06,El Dorado,030604,19.8,1.1,0.0,8.2
Census Tract 306.05; El Dorado County; California,218.0,1619.0,1444.0,0.0,145.0,0.0,21.0,747.0,06,El Dorado,030605,13.5,2.8,0.0,9.0
Census Tract 306.06; El Dorado County; California,520.0,4263.0,3661.0,7.0,541.0,60.0,0.0,1833.0,06,El Dorado,030606,12.2,3.3,0.2,12.7
Census Tract 307.01; El Dorado County; California,198.0,5439.0,4243.0,5.0,502.0,28.0,16.0,2101.0,06,El Dorado,030701,3.6,2.1,0.1,9.2
Census Tract 307.06; El Dorado County; California,195.0,5616.0,4197.0,0.0,591.0,0.0,0.0,2091.0,06,El Dorado,030706,3.5,0.0,0.0,10.5
Census Tract 307.09; El Dorado County; California,148.0,5206.0,4030.0,43.0,443.0,0.0,0.0,1787.0,06,El Dorado,030709,2.8,0.0,0.8,8.5
Census Tract 307.10; El Dorado County; California,228.0,6091.0,4591.0,0.0,541.0,0.0,0.0,2259.0,06,El Dorado,030710,3.7,0.0,0.0,8.9
Census Tract 307.11; El Dorado County; California,610.0,6713.0,4609.0,132.0,643.0,61.0,192.0,2679.0,06,El Dorado,030711,9.1,9.4,2.0,9.6
Census Tract 307.12; El Dorado County; California,75.0,4929.0,3451.0,115.0,126.0,0.0,0.0,1580.0,06,El Dorado,030712,1.5,0.0,2.3,2.6
Census Tract 308.01; El Dorado County; California,163.0,4730.0,3515.0,2.0,669.0,32.0,0.0,1687.0,06,El Dorado,030801,3.4,1.9,0.0,14.1
Census Tract 308.04; El Dorado County; California,418.0,6677.0,5242.0,12.0,1111.0,15.0,19.0,2603.0,06,El Dorado,030804,6.3,1.3,0.2,16.6
Census Tract 308.07; El Dorado County; California,49.0,3482.0,2686.0,0.0,416.0,12.0,13.0,1309.0,06,El Dorado,030807,1.4,1.9,0.0,11.9
Census Tract 308.08; El Dorado County; California,204.0,6189.0,4569.0,49.0,967.0,40.0,15.0,2347.0,06,El Dorado,030808,3.3,2.3,0.8,15.6
Census Tract 308.09; El Dorado County; California,156.0,2743.0,1983.0,30.0,445.0,7.0,6.0,1033.0,06,El Dorado,030809,5.7,1.3,1.1,16.2
Census Tract 308.10; El Dorado County; California,523.0,3724.0,2601.0,121.0,730.0,13.0,34.0,1576.0,06,El Dorado,030810,14.0,3.0,3.2,19.6
Census Tract 308.11; El Dorado County; California,297.0,1487.0,1165.0,0.0,203.0,11.0,0.0,765.0,06,El Dorado,030811,20.0,1.4,0.0,13.7
Census Tract 308.12; El Dorado County; California,258.0,6450.0,5359.0,0.0,637.0,15.0,230.0,2253.0,06,El Dorado,030812,4.0,10.9,0.0,9.9
Census Tract 309.01; El Dorado County; California,230.0,3474.0,2764.0,0.0,313.0,0.0,20.0,1208.0,06,El Dorado,030901,6.6,1.7,0.0,9.0
Census Tract 309.02; El Dorado County; California,292.0,5133.0,4148.0,61.0,742.0,0.0,3.0,1815.0,06,El Dorado,030902,5.7,0.2,1.2,14.5
Census Tract 310; El Dorado County; California,712.0,6477.0,4813.0,9.0,1370.0,12.0,0.0,2693.0,06,El Dorado,031000,11.0,0.4,0.1,21.2
Census Tract 311; El Dorado County; California,725.0,6223.0,4673.0,49.0,1196.0,44.0,115.0,2531.0,06,El Dorado,031100,11.7,6.3,0.8,19.2
Census Tract 312; El Dorado County; California,658.0,4852.0,4260.0,87.0,675.0,118.0,43.0,2050.0,06,El Dorado,031200,13.6,7.9,1.8,13.9
Census Tract 313.01; El Dorado County; California,316.0,3563.0,3141.0,3.0,174.0,0.0,25.0,1568.0,06,El Dorado,031301,8.9,1.6,0.1,4.9
Census Tract 313.02; El Dorado County; California,1182.0,3999.0,3478.0,88.0,320.0,129.0,78.0,1990.0,06,El Dorado,031302,29.6,10.4,2.2,8.0
Census Tract 314.04; El Dorado County; California,123.0,2359.0,2066.0,23.0,232.0,8.0,0.0,903.0,06,El Dorado,031404,5.2,0.9,1.0,9.8
Census Tract 314.05; El Dorado County; California,210.0,2494.0,2157.0,8.0,229.0,19.0,6.0,957.0,06,El Dorado,031405,8.4,2.6,0.3,9.2
Census Tract 314.06; El Dorado County; California,225.0,4850.0,4536.0,5.0,215.0,14.0,0.0,1924.0,06,El Dorado,031406,4.6,0.7,0.1,4.4
Census Tract 314.07; El Dorado County; California,640.0,1916.0,1603.0,0.0,73.0,0.0,0.0,688.0,06,El Dorado,031407,33.4,0.0,0.0,3.8
Census Tract 314.08; El Dorado County; California,190.0,1886.0,1132.0,0.0,521.0,118.0,7.0,927.0,06,El Dorado,031408,10.1,13.5,0.0,27.6
Census Tract 314.09; El Dorado County; California,83.0,2554.0,2289.0,14.0,72.0,0.0,0.0,1024.0,06,El Dorado,031409,3.2,0.0,0.5,2.8
Census Tract 315.03; El Dorado County; California,128.0,2433.0,2118.0,1.0,153.0,32.0,0.0,1043.0,06,El Dorado,031503,5.3,3.1,0.0,6.3
Census Tract 315.04; El Dorado County; California,1189.0,6516.0,4403.0,1.0,1814.0,82.0,51.0,2625.0,06,El Dorado,031504,18.2,5.1,0.0,27.8
Census Tract 315.05; El Dorado County; California,193.0,2978.0,2633.0,2.0,244.0,55.0,27.0,1334.0,06,El Dorado,031505,6.5,6.1,0.1,8.2
Census Tract 315.06; El Dorado County; California,142.0,2740.0,2386.0,1.0,178.0,0.0,164.0,1056.0,06,El Dorado,031506,5.2,15.5,0.0,6.5
Census Tract 316.01; El Dorado County; California,315.0,1783.0,808.0,0.0,886.0,20.0,104.0,797.0,06,El Dorado,031601,17.7,15.6,0.0,49.7
Census Tract 316.02; El Dorado County; California,558.0,2244.0,815.0,7.0,704.0,2.0,41.0,836.0,06,El Dorado,031602,24.9,5.1,0.3,31.4
Census Tract 317; El Dorado County; California,248.0,3506.0,2137.0,39.0,252.0,0.0,0.0,1087.0,06,El Dorado,031700,7.1,0.0,1.1,7.2
Census Tract 318; El Dorado County; California,216.0,6972.0,4421.0,84.0,548.0,41.0,0.0,2133.0,06,El Dorado,031800,3.1,1.9,1.2,7.9
Census Tract 319; El Dorado County; California,0.0,85.0,80.0,0.0,0.0,0.0,0.0,43.0,06,El Dorado,031900,0.0,0.0,0.0,0.0
Census Tract 320.01; El Dorado County; California,116.0,810.0,779.0,0.0,31.0,8.0,0.0,358.0,06,El Dorado,032001,14.3,2.2,0.0,3.8
Census Tract 320.02; El Dorado County; California,44.0,216.0,160.0,16.0,47.0,0.0,0.0,91.0,06,El Dorado,032002,20.4,0.0,7.4,21.8
Census Tract 9900; El Dorado County; California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,El Dorado,990000,,,,
